@relation InstanceResultListener

@attribute Key_Dataset {'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19'}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,1116839470751428698,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 348\nSize of the tree: 660\n','Number of leaves: 346\nSize of the tree: 655\n','Number of leaves: 333\nSize of the tree: 629\n','Number of leaves: 328\nSize of the tree: 625\n','Number of leaves: 359\nSize of the tree: 686\n','Number of leaves: 339\nSize of the tree: 633\n','Number of leaves: 366\nSize of the tree: 693\n','Number of leaves: 303\nSize of the tree: 570\n','Number of leaves: 302\nSize of the tree: 575\n','Number of leaves: 336\nSize of the tree: 634\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251203.2225,3600,400,304,96,0,76,24,0,0.615912,0.234582,0.33183,55.484525,72.154547,604.787718,356.115715,248.672003,1.511969,0.890289,0.62168,312.923036,0.782308,51.740971,0.839779,152,0.178082,39,0.821918,180,0.160221,29,0.795812,0.839779,0.817204,0.659372,0.914478,0.890588,0.76,0.144464,0.855536,0.24,0.757948,0.76,0.756141,0.622702,0.898547,0.844719,0.73131,0.76,0.601,0.007,0.59375,0.015625,593.75,15.625,8199678,538579,61779,98.75,83.083333,?,?,?,?,-1
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,290,110,0,72.5,27.5,0,0.557811,0.304444,0.395109,72.073126,86.000429,603.597757,41095.756425,-40492.158669,1.508994,102.739391,-101.230397,230.515796,0.576289,38.1903,0.785714,143,0.192661,42,0.807339,176,0.214286,39,0.772973,0.785714,0.779292,0.592315,0.804718,0.711152,0.725,0.169603,0.830397,0.275,0.731574,0.725,0.7208,0.566288,0.791516,0.634954,0.697388,0.725,0.261,0.001,0.265625,0,265.625,0,11671,538579,61779,90.5,66.75,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,273,127,0,68.25,31.75,0,0.487397,0.315556,0.409155,74.703532,89.057612,603.597757,44330.001538,-43726.403781,1.508994,110.825004,-109.316009,210.442797,0.526107,34.864741,0.736264,134,0.238532,52,0.761468,166,0.263736,48,0.72043,0.736264,0.728261,0.496931,0.753478,0.654703,0.6825,0.201943,0.798057,0.3175,0.697586,0.6825,0.678455,0.496041,0.754399,0.590941,0.659246,0.6825,0.253,0,0.25,0,250,0,11671,538579,61779,89.75,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,258,142,0,64.5,35.5,0,0.418134,0.333889,0.430976,79.043702,93.807443,603.597757,63648.472213,-63044.874456,1.508994,159.121181,-157.612186,176.648606,0.441622,29.265948,0.763736,139,0.284404,62,0.715596,156,0.236264,43,0.691542,0.763736,0.725849,0.477393,0.742376,0.637017,0.645,0.230188,0.769812,0.355,0.659755,0.645,0.630181,0.43456,0.711901,0.54085,0.589813,0.645,0.237,0,0.234375,0,234.375,0,11671,538579,61779,85.25,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,276,124,0,69,31,0,0.499485,0.32,0.41455,75.72783,90.194701,603.977757,56123.56695,-55519.589193,1.509944,140.308917,-138.798973,203.901226,0.509753,33.759724,0.773481,140,0.219178,48,0.780822,171,0.226519,41,0.744681,0.773481,0.758808,0.552792,0.777492,0.680145,0.69,0.191984,0.808016,0.31,0.695822,0.69,0.683261,0.510281,0.752374,0.589169,0.653337,0.69,0.248,0,0.21875,0,218.75,0,11671,538579,61779,87,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,254,146,0,63.5,36.5,0,0.414437,0.333333,0.430331,78.883156,93.628278,603.977757,58290.397025,-57686.419268,1.509944,145.725993,-144.216048,182.953762,0.457384,30.291473,0.679558,123,0.232877,51,0.767123,168,0.320442,58,0.706897,0.679558,0.692958,0.448467,0.727882,0.628852,0.635,0.220105,0.779895,0.365,0.641174,0.635,0.628301,0.42405,0.715771,0.54103,0.597591,0.635,0.224,0,0.234375,0,234.375,0,11671,538579,61779,86.5,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,276,124,0,69,31,0,0.503096,0.316667,0.410059,74.938999,89.217482,603.977757,47546.24665,-46942.268893,1.509944,118.865617,-117.355672,210.432437,0.526081,34.841091,0.685083,124,0.178082,39,0.821918,180,0.314917,57,0.760736,0.685083,0.72093,0.513573,0.756086,0.663711,0.69,0.19062,0.80938,0.31,0.721759,0.69,0.685179,0.520012,0.756009,0.599798,0.666897,0.69,0.233,0,0.203125,0,203.125,0,11671,538579,61779,89,66.833333,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,274,126,0,68.5,31.5,0,0.49421,0.317778,0.411861,75.162531,89.556829,604.787718,49691.076725,-49086.289007,1.511969,124.227692,-122.715723,208.786686,0.521967,34.522309,0.707182,128,0.214612,47,0.785388,172,0.292818,53,0.731429,0.707182,0.719101,0.494219,0.748467,0.652804,0.685,0.196643,0.803357,0.315,0.705796,0.685,0.680429,0.50495,0.751066,0.591399,0.662415,0.685,0.25,0.001,0.25,0,250,0,11671,538579,61779,88.5,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,258,142,0,64.5,35.5,0,0.424396,0.333889,0.430976,78.973218,93.713344,604.787718,63648.472213,-63043.684495,1.511969,159.121181,-157.609211,180.005144,0.450013,29.76336,0.729282,132,0.269406,59,0.730594,160,0.270718,49,0.691099,0.729282,0.709677,0.45826,0.730064,0.628399,0.645,0.222524,0.777476,0.355,0.647384,0.645,0.632331,0.434571,0.715804,0.541887,0.594522,0.645,0.256,0,0.25,0,250,0,11671,538579,61779,85.25,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,253,147,0,63.25,36.75,0,0.407258,0.333889,0.430976,78.973218,93.713344,604.787718,58291.397025,-57686.609307,1.511969,145.728493,-144.216523,181.052182,0.45263,29.936485,0.690608,125,0.251142,55,0.748858,164,0.309392,56,0.694444,0.690608,0.692521,0.439683,0.726141,0.623422,0.6325,0.229068,0.770932,0.3675,0.653431,0.6325,0.626877,0.420627,0.708913,0.539529,0.602314,0.6325,0.225,0,0.21875,0,218.75,0,11671,538579,61779,86.5,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251203.2225,3600,400,268,132,0,67,33,0,0.46932,0.323889,0.419214,76.607964,91.155752,604.787718,55059.151913,-54454.364195,1.511969,137.64788,-136.13591,199.803199,0.499508,33.036914,0.734807,133,0.214612,47,0.785388,172,0.265193,48,0.738889,0.734807,0.736842,0.520451,0.763276,0.666593,0.67,0.201805,0.798195,0.33,0.683557,0.67,0.664785,0.481922,0.741914,0.576532,0.638175,0.67,0.238,0,0.234375,0,234.375,0,11671,538579,61779,87.25,66.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2225,3600,400,298,102,0,74.5,25.5,0,0.593719,0.23116,0.354548,54.724096,77.171875,603.597757,425.351893,178.245864,1.508994,1.06338,0.445615,312.67729,0.781693,51.802262,0.791209,144,0.16055,35,0.83945,183,0.208791,38,0.804469,0.791209,0.797784,0.63159,0.871005,0.840509,0.745,0.148649,0.851351,0.255,0.745604,0.745,0.742329,0.600598,0.862694,0.796305,0.71756,0.745,2.299,0.001,2.296875,0,2296.875,0,26898,538579,61779,93,71.833333,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2225,3600,400,283,117,0,70.75,29.25,0,0.534008,0.24623,0.373992,58.291658,81.403986,603.597757,464.454251,139.143506,1.508994,1.161136,0.347859,292.17276,0.730432,48.40521,0.747253,136,0.215596,47,0.784404,171,0.252747,46,0.743169,0.747253,0.745205,0.531422,0.835946,0.759484,0.7075,0.178405,0.821595,0.2925,0.709568,0.7075,0.706824,0.533983,0.834162,0.728947,0.695089,0.7075,2.242,0.001,2.234375,0,2234.375,0,26898,538579,61779,94.75,71.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2225,3600,400,271,129,0,67.75,32.25,0,0.477331,0.263407,0.393474,62.358019,85.644651,603.597757,528.201841,75.395916,1.508994,1.320505,0.18849,265.476388,0.663691,43.982335,0.791209,144,0.220183,48,0.779817,170,0.208791,38,0.75,0.791209,0.770053,0.569163,0.833149,0.767149,0.6775,0.197286,0.802714,0.3225,0.678355,0.6775,0.667362,0.49148,0.810828,0.678609,0.626795,0.6775,2.244,0,2.234375,0,2234.375,0,26898,538579,61779,90.5,68.916667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2225,3600,400,268,132,0,67,33,0,0.467822,0.26224,0.394914,62.058969,85.922445,603.977757,493.526921,110.450836,1.509944,1.233817,0.276127,266.567663,0.666419,44.135344,0.779006,141,0.283105,62,0.716895,157,0.220994,40,0.694581,0.779006,0.734375,0.493713,0.827998,0.803366,0.67,0.206987,0.793013,0.33,0.666908,0.67,0.66479,0.472687,0.817194,0.711869,0.639894,0.67,2.243,0,2.25,0,2250,0,26898,538579,61779,94.25,71.333333,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2225,3600,400,268,132,0,67,33,0,0.46409,0.26181,0.404597,61.957101,88.029235,603.977757,603.956659,0.021098,1.509944,1.509892,0.000053,262.66063,0.656652,43.488461,0.779006,141,0.278539,61,0.721461,158,0.220994,40,0.69802,0.779006,0.736292,0.498228,0.796438,0.722293,0.67,0.210652,0.789348,0.33,0.670004,0.67,0.661269,0.472406,0.799127,0.693304,0.629942,0.67,2.244,0.001,2.25,0,2250,0,26898,538579,61779,90.5,66,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2225,3600,400,296,104,0,74,26,0,0.581084,0.244971,0.367932,57.972232,80.051855,603.977757,451.879279,152.098478,1.509944,1.129698,0.380246,295.498837,0.738747,48.92545,0.78453,142,0.173516,38,0.826484,181,0.21547,39,0.788889,0.78453,0.786704,0.611315,0.851459,0.801205,0.74,0.164439,0.835561,0.26,0.763222,0.74,0.73697,0.594381,0.849645,0.750398,0.719543,0.74,2.246,0.001,2.234375,0.015625,2234.375,15.625,26898,538579,61779,95.25,71.166667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2226,3600,400,274,126,0,68.5,31.5,0,0.496891,0.247693,0.385178,58.585744,83.754645,604.787718,530.044627,74.743091,1.511969,1.325112,0.186858,286.887834,0.71722,47.436121,0.718232,130,0.205479,45,0.794521,174,0.281768,51,0.742857,0.718232,0.730337,0.514469,0.838164,0.783992,0.685,0.189522,0.810478,0.315,0.691943,0.685,0.680871,0.504182,0.821681,0.730372,0.658277,0.685,2.237,0.001,2.234375,0,2234.375,0,26898,538579,61779,91.25,68.75,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2226,3600,400,275,125,0,68.75,31.25,0,0.491539,0.260203,0.376214,61.544575,81.80554,604.787718,443.959739,160.827979,1.511969,1.109899,0.40207,271.256781,0.678142,44.851569,0.828729,150,0.269406,59,0.730594,160,0.171271,31,0.717703,0.828729,0.769231,0.557358,0.867201,0.842241,0.6875,0.19989,0.80011,0.3125,0.686771,0.6875,0.677252,0.503262,0.845424,0.745794,0.644032,0.6875,2.248,0,2.25,0,2250,0,26898,538579,61779,96,75.416667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2226,3600,400,269,131,0,67.25,32.75,0,0.474323,0.246739,0.384386,58.359994,83.58254,604.787718,452.584181,152.203537,1.511969,1.13146,0.380509,288.211506,0.720529,47.654987,0.729282,132,0.237443,52,0.762557,167,0.270718,49,0.717391,0.729282,0.723288,0.491189,0.850223,0.831565,0.6725,0.205561,0.794439,0.3275,0.687586,0.6725,0.671952,0.480979,0.838733,0.752734,0.660274,0.6725,2.239,0,2.234375,0,2234.375,0,26898,538579,61779,95.75,67.666667,?,?,?,?,?
'FAS-weka.filters.unsupervised.attribute.Remove-R4,9-13,15,18-19',1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251203.2226,3600,400,288,112,0,72,28,0,0.55035,0.235695,0.372606,55.747784,81.020944,604.787718,481.122416,123.665303,1.511969,1.202806,0.309163,305.369425,0.763424,50.492002,0.81768,148,0.246575,54,0.753425,165,0.18232,33,0.732673,0.81768,0.772846,0.56855,0.849239,0.813167,0.72,0.176082,0.823918,0.28,0.718929,0.72,0.716554,0.553986,0.837791,0.754085,0.698549,0.72,2.24,0,2.25,0,2250,0,26898,538579,61779,92,65.75,?,?,?,?,?
