@relation InstanceResultListener

@attribute Key_Dataset {FAS}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,1116839470751428698,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 410\nSize of the tree: 776\n','Number of leaves: 369\nSize of the tree: 705\n','Number of leaves: 399\nSize of the tree: 765\n','Number of leaves: 455\nSize of the tree: 869\n','Number of leaves: 384\nSize of the tree: 736\n','Number of leaves: 409\nSize of the tree: 783\n','Number of leaves: 384\nSize of the tree: 733\n','Number of leaves: 417\nSize of the tree: 796\n','Number of leaves: 412\nSize of the tree: 791\n','Number of leaves: 403\nSize of the tree: 772\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
FAS,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251128.1424,6054,672,526,146,0,78.27381,21.72619,0,0.65329,0.172746,0.360901,40.907077,78.545576,1014.564467,87288.740793,-86274.176326,1.509769,129.89396,-128.384191,643.73511,0.957939,63.449404,0.833876,256,0.186301,68,0.813699,297,0.166124,51,0.790123,0.833876,0.81141,0.64557,0.815533,0.714678,0.782738,0.134054,0.865946,0.217262,0.781665,0.782738,0.781208,0.654325,0.815011,0.695386,0.765969,0.782738,0.134,0,0.140625,0,140.625,0,159863,1340613,151191,84.970238,52.18254,'Number of leaves: 403\nSize of the tree: 772\n',772,403,403,?
FAS,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6053,673,529,144,0,78.603269,21.396731,0,0.657899,0.213959,0.324916,50.664007,70.709966,1016.104818,1636.791641,-620.686823,1.509814,2.432083,-0.922269,570.060075,0.847043,56.102487,0.827362,254,0.169399,62,0.830601,304,0.172638,53,0.803797,0.827362,0.815409,0.656649,0.892214,0.85201,0.786033,0.132302,0.867698,0.213967,0.786627,0.786033,0.783522,0.660547,0.89606,0.83297,0.766787,0.786033,1.512,0.024,1.515625,0.03125,1515.625,31.25,10944623,1340392,151412,97.622585,80.881625,?,?,?,?,-1
FAS,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6053,673,558,115,0,82.912333,17.087667,0,0.726292,0.201604,0.303767,47.738367,66.107449,1016.104818,516.407848,499.69697,1.509814,0.767322,0.742492,601.529725,0.893803,59.199574,0.899023,276,0.163934,60,0.836066,306,0.100977,31,0.821429,0.899023,0.858476,0.732259,0.923439,0.898107,0.829123,0.107467,0.892533,0.170877,0.828502,0.829123,0.826964,0.730874,0.918231,0.871821,0.80819,0.829123,1.464,0.014,1.46875,0.015625,1468.75,15.625,11065075,1340392,151412,97.771174,80.237741,?,?,?,?,-1
FAS,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6053,673,549,124,0,81.575037,18.424963,0,0.704106,0.207834,0.307966,49.213735,67.021264,1016.104818,536.536114,479.568704,1.509814,0.79723,0.712584,586.393039,0.871312,57.709897,0.892508,274,0.163934,60,0.836066,306,0.107492,33,0.820359,0.892508,0.854914,0.725789,0.922532,0.887095,0.81575,0.116152,0.883848,0.18425,0.814885,0.81575,0.812528,0.709584,0.912179,0.85596,0.792529,0.81575,1.453,0.011,1.4375,0.015625,1437.5,15.625,11087017,1340392,151412,97.622585,80.584448,?,?,?,?,-1
FAS,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6053,673,556,117,0,82.615156,17.384844,0,0.722236,0.197495,0.295395,46.776443,64.302461,1015.696213,1557.75287,-542.056657,1.509207,2.31464,-0.805433,616.53576,0.916101,60.700803,0.87987,271,0.158904,58,0.841096,307,0.12013,37,0.823708,0.87987,0.850863,0.718554,0.932339,0.911975,0.826152,0.111211,0.888789,0.173848,0.826693,0.826152,0.825253,0.722415,0.925848,0.895403,0.817312,0.826152,1.446,0.015,1.4375,0.015625,1437.5,15.625,11128362,1340392,151412,98.662704,79.990094,?,?,?,?,-1
FAS,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6053,673,555,118,0,82.466568,17.533432,0,0.719117,0.203778,0.297757,48.238704,64.777563,1016.890105,497.831348,519.058757,1.510981,0.73972,0.771261,598.583188,0.889425,58.864098,0.882736,271,0.144809,53,0.855191,313,0.117264,36,0.83642,0.882736,0.858954,0.735594,0.938044,0.917249,0.824666,0.10967,0.89033,0.175334,0.825299,0.824666,0.821747,0.723942,0.928484,0.887957,0.803944,0.824666,1.509,0.019,1.421875,0.015625,1421.875,15.625,11167836,1340392,151412,98.662704,81.822684,?,?,?,?,-1
FAS,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6053,673,546,127,0,81.129272,18.870728,0,0.697145,0.213342,0.322061,50.502713,70.064956,1016.890105,575.003669,441.886437,1.510981,0.854389,0.656592,570.475298,0.84766,56.099995,0.889251,273,0.161202,59,0.838798,307,0.110749,34,0.822289,0.889251,0.85446,0.72531,0.913926,0.889225,0.811293,0.117459,0.882541,0.188707,0.809881,0.811293,0.807588,0.70336,0.8967,0.832575,0.785631,0.811293,1.423,0.018,1.421875,0.03125,1421.875,31.25,10910555,1340392,151412,97.473997,79.197623,?,?,?,?,-1
FAS,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6054,672,549,123,0,81.696429,18.303571,0,0.70517,0.206261,0.30787,48.843566,67.004065,1014.564467,525.657544,488.906924,1.509769,0.782228,0.72754,588.649904,0.875967,58.019961,0.90228,277,0.178082,65,0.821918,300,0.09772,30,0.809942,0.90228,0.853621,0.721611,0.920258,0.879918,0.816964,0.118798,0.881202,0.183036,0.817331,0.816964,0.813528,0.710907,0.911907,0.858081,0.794481,0.816964,1.439,0.012,1.4375,0.015625,1437.5,15.625,11017460,1340613,151191,98.363095,81.894841,?,?,?,?,-1
FAS,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6054,672,549,123,0,81.696429,18.303571,0,0.703993,0.211571,0.309606,50.101012,67.381855,1014.564467,540.097834,474.466634,1.509769,0.803717,0.706052,579.492596,0.86234,57.117375,0.908795,279,0.191781,70,0.808219,295,0.091205,28,0.799427,0.908795,0.85061,0.714874,0.915501,0.879528,0.816964,0.122794,0.877206,0.183036,0.819735,0.816964,0.812989,0.710467,0.912519,0.86298,0.794441,0.816964,1.432,0.019,1.421875,0.03125,1421.875,31.25,11001347,1340613,151191,98.065476,82.589286,?,?,?,?,-1
FAS,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6054,672,568,104,0,84.52381,15.47619,0,0.750773,0.200869,0.296603,47.566633,64.551777,1014.564467,560.432288,454.132179,1.509769,0.833977,0.675792,604.459849,0.899494,59.578259,0.921824,283,0.145205,53,0.854795,312,0.078176,24,0.842262,0.921824,0.880249,0.773721,0.938811,0.915405,0.845238,0.100775,0.899225,0.154762,0.846638,0.845238,0.841672,0.757233,0.924915,0.870187,0.822958,0.845238,1.444,0.015,1.4375,0.015625,1437.5,15.625,11155278,1340613,151191,97.470238,81.795635,?,?,?,?,-1
FAS,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251128.1424,6054,672,558,114,0,83.035714,16.964286,0,0.72699,0.201368,0.301056,47.68487,65.520972,1014.564467,1574.820158,-560.255691,1.509769,2.343482,-0.833714,601.42534,0.894978,59.279165,0.90228,277,0.147945,54,0.852055,311,0.09772,30,0.836858,0.90228,0.868339,0.751603,0.930302,0.915077,0.830357,0.109451,0.890549,0.169643,0.833178,0.830357,0.827129,0.733229,0.922426,0.87006,0.809844,0.830357,1.431,0.015,1.421875,0.015625,1421.875,15.625,11125265,1340613,151191,98.660714,81.349206,?,?,?,?,-1
FAS,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6053,673,468,205,0,69.539376,30.460624,0,0.507226,0.312036,0.404694,73.887899,88.071829,1016.104818,72450.487275,-71434.382457,1.509814,107.653027,-106.143213,373.08706,0.554364,36.717379,0.778502,239,0.213115,78,0.786885,288,0.221498,68,0.753943,0.778502,0.766026,0.564158,0.796239,0.703278,0.695394,0.188245,0.811755,0.304606,0.702247,0.695394,0.685877,0.520209,0.780722,0.610151,0.650725,0.695394,1.027,0.002,1.015625,0,1015.625,0,13431,1340392,151412,90.044577,66.716196,?,?,?,?,?
FAS,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6053,673,489,184,0,72.659733,27.340267,0,0.562799,0.30312,0.393106,71.776816,85.549821,1016.104818,64923.582013,-63907.477195,1.509814,96.468918,-94.959104,396.98543,0.589874,39.069338,0.811075,249,0.224044,82,0.775956,284,0.188925,58,0.752266,0.811075,0.780564,0.584849,0.807631,0.71068,0.726597,0.165442,0.834558,0.273403,0.723583,0.726597,0.723854,0.567085,0.798912,0.639171,0.700643,0.726597,0.992,0.001,0.984375,0,984.375,0,13431,1340392,151412,91.084695,66.864785,?,?,?,?,?
FAS,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6053,673,486,187,0,72.213967,27.786033,0,0.549825,0.306092,0.397283,72.480511,86.458984,1016.104818,71361.072238,-70344.96742,1.509814,106.034283,-104.524469,388.692047,0.577551,38.253145,0.824104,253,0.218579,80,0.781421,286,0.175896,54,0.75976,0.824104,0.790625,0.603226,0.805588,0.712746,0.72214,0.175104,0.824896,0.27786,0.725095,0.72214,0.714296,0.560622,0.79223,0.632209,0.683499,0.72214,1.05,0,1.046875,0,1046.875,0,13431,1340392,151412,90.193165,66.716196,?,?,?,?,?
FAS,1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6053,673,464,209,0,68.945022,31.054978,0,0.499406,0.308734,0.400594,73.12318,87.20252,1015.696213,57440.67675,-56424.980538,1.509207,85.350188,-83.840981,383.348697,0.569612,37.742456,0.792208,244,0.235616,86,0.764384,279,0.207792,64,0.739394,0.792208,0.76489,0.554695,0.785536,0.691949,0.68945,0.19154,0.80846,0.31055,0.689427,0.68945,0.684665,0.50759,0.782866,0.60983,0.657955,0.68945,0.983,0,0.984375,0,984.375,0,13431,1340392,151412,92.124814,66.716196,?,?,?,?,?
FAS,1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6053,673,479,194,0,71.173848,28.826152,0,0.535958,0.306092,0.397283,72.458704,86.429724,1016.890105,64932.582013,-63915.691908,1.510981,96.482291,-94.97131,390.51972,0.580267,38.403336,0.785016,241,0.196721,72,0.803279,294,0.214984,66,0.769968,0.785016,0.777419,0.587464,0.805036,0.715171,0.711738,0.176404,0.823596,0.288262,0.719881,0.711738,0.705718,0.547537,0.793855,0.629885,0.677411,0.711738,1.006,0,1,0,1000,0,13431,1340392,151412,91.084695,66.716196,?,?,?,?,?
FAS,1,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6053,673,474,199,0,70.430906,29.569094,0,0.523869,0.312036,0.404694,73.865669,88.042024,1016.890105,78878.9775,-77862.087395,1.510981,117.205019,-115.694038,371.637011,0.55221,36.546428,0.814332,250,0.240437,88,0.759563,278,0.185668,57,0.739645,0.814332,0.775194,0.571691,0.797031,0.698397,0.704309,0.181748,0.818252,0.295691,0.699783,0.704309,0.69854,0.531371,0.776975,0.610213,0.669142,0.704309,1.025,0.001,1.015625,0,1015.625,0,13431,1340392,151412,89.153046,66.716196,?,?,?,?,?
FAS,1,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6054,672,482,190,0,71.72619,28.27381,0,0.54514,0.306548,0.397717,72.591815,86.558074,1014.564467,69218.6572,-68204.092733,1.509769,103.003954,-101.494186,388.330592,0.577873,38.275596,0.81759,251,0.219178,80,0.780822,285,0.18241,56,0.758308,0.81759,0.786834,0.596244,0.801669,0.711685,0.717262,0.173199,0.826801,0.282738,0.714753,0.717262,0.712504,0.552632,0.790751,0.628521,0.685468,0.717262,1.079,0.001,1.078125,0.015625,1078.125,15.625,13431,1340613,151191,90.47619,66.765873,?,?,?,?,?
